success,cet_oapr,english,reading,science,quantitative,abstract,shs_gpa,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,ptotal,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,stotal,bscs,bsit,female,male,abm,gas,humss,stem,he,ict,arts,sports,class_rank_5,class_rank_10,class_rank_20,class_rank_none,highest_honor,high_honor,with_honor,awards_none,class_president,class_vice_president,class_secretary,class_treasurer,class_auditor,class_project_manager,class_pio,class_peace_officer,class_none,school_president,school_vice_president,school_senator,school_board,school_secretary,school_treasurer,school_auditor,school_project_manager,school_pio,school_peace_officer,school_grade_level_rep,school_volunteer,school_none,father_college,father_highschool,father_no_school,father_na,father_fulltime,father_part_time,father_self_employed,father_not_employed,father_emp_na,mother_college,mother_highschool,mother_no_school,mother_na,mother_fulltime,mother_part_time,mother_self_employed,mother_not_employed,mother_emp_na,income_100k,income_50k,income_20k,income_10k,income_below_10k,income_na,laptop_no,laptop_yes,internet_post_paid,internet_pre_paid,s25_teacher,s25_tutor,s25_friends,s25_family,s25_research,s25_leave_it
1,91.56,91.83,99.77,80.93,79.96,33.69,94,-2,0,0,0,0,0,-2,0,0,-2,-2,0,-1,0,-2,-2,-2,0,-1,-2,-2,-2,0,-2,-2,0,0,0,0,0,-2,0,-2,-2,-2,-1,0,-2,-2,0,-39,3,0,1,2,1,2,3,3,3,2,2,3,1,1,0,2,2,3,1,1,3,3,2,1,45,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,77.68210674,75.55147899,74.15196078,69.26529412,62.68291317,69.17058824,95,1,1,2,0,0,1,1,2,1,2,2,1,0,2,2,2,2,0,0,2,0,2,1,0,0,0,0,2,2,1,2,2,2,2,2,0,2,2,2,2,50,2,0,1,1,1,1,3,3,2,3,3,0,2,2,2,2,2,2,2,1,2,3,3,2,45,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,76.98,83.47,66.85,59.25,53.82,72.9,84.5,0,0,1,1,0,1,1,1,0,2,1,1,0,0,1,2,1,-1,-2,1,1,0,1,1,1,0,1,1,2,1,2,1,1,2,1,0,0,1,2,0,30,2,1,2,2,1,0,2,3,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,45,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,72.43,68.5,77.12,72.66,24.91,83.75,90,-2,0,-2,0,-2,0,-2,-2,-2,-2,-2,-2,0,0,-2,-2,-2,0,0,-2,-2,-2,0,-2,-2,0,0,0,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,-2,0,-54,2,1,1,2,2,2,3,3,3,2,2,3,3,2,2,1,2,3,3,3,2,3,3,2,55,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0
1,69.19,63.53,77.12,85.06,34.54,43.49,89,1,1,2,0,1,1,1,1,1,1,0,0,-1,2,1,0,1,0,0,1,0,1,0,2,1,1,2,1,2,1,1,1,1,2,1,0,1,0,1,2,35,1,0,1,2,1,1,3,3,3,2,2,3,3,1,3,1,1,2,3,2,2,2,3,1,46,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1,74.25,86.35,66.85,85.06,24.91,15.15,94.5,-1,0,0,-1,0,1,2,2,0,2,1,0,-1,2,1,0,0,0,-1,0,0,1,0,0,0,-1,0,0,0,0,1,1,1,0,1,-1,-1,0,1,0,10,1,2,1,3,1,1,3,3,3,2,2,1,1,3,2,2,2,1,3,2,3,3,3,3,51,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,60.09,61.05,71.99,51.68,34.54,43.49,88.5,0,1,2,0,0,1,1,0,0,2,1,0,-1,1,0,0,1,-2,1,1,-1,-1,1,1,0,-1,1,-1,-1,-1,-1,1,-1,1,1,0,0,0,0,0,7,2,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,44,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,71.42,52.9,66.85,44.12,94.54,79.78,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,3,1,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,2,3,61,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,88.22,80.58,90.94,89.19,84.63,79.78,88,0,0,1,0,1,1,2,1,0,2,1,-1,-2,1,2,2,1,-1,-2,1,-1,2,0,1,0,-1,2,-1,1,0,1,2,0,2,2,1,0,1,2,2,26,2,2,0,2,1,1,2,2,2,2,3,1,2,2,2,1,2,3,2,3,3,3,3,2,48,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,94.79,94.81,90.94,93.41,79.96,87.72,92.5,-1,0,1,-1,1,0,2,2,0,1,1,0,0,2,1,1,2,0,-1,1,0,0,-1,1,1,-1,1,2,0,0,1,0,1,1,1,0,1,1,2,1,24,1,2,2,2,3,1,1,3,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,1,41,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,84.19,91.83,90.94,76.79,18.16,53.29,85,0,0,0,-1,0,-1,1,0,0,0,0,0,-1,0,2,1,0,-1,0,0,0,-1,1,0,0,-1,0,0,0,0,0,1,-1,1,0,2,0,-1,0,0,1,2,0,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,34,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,78.81,89.71,77.12,36.55,34.54,72.9,84.4,0,0,1,1,0,0,2,1,2,2,1,1,0,1,1,1,0,0,-1,2,-1,0,0,1,1,0,-1,0,1,0,1,2,1,1,2,1,1,0,2,1,28,2,2,2,1,2,2,2,3,2,2,2,1,1,2,2,1,2,2,3,1,2,2,3,3,47,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
1,65.83,76.83,77.12,59.25,34.54,15.15,89.5,0,0,1,1,2,0,1,1,0,1,1,1,1,-2,1,1,1,1,-2,1,1,0,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,3,1,0,2,0,1,3,2,3,1,2,0,3,1,1,1,1,2,2,2,2,2,2,2,39,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,84.19,84.91,94.82,72.66,24.91,83.75,88.5,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,0,0,0,1,0,1,1,0,2,1,0,0,0,1,2,1,1,2,1,0,-1,0,2,2,0,24,2,0,1,1,2,1,3,3,2,1,2,3,3,1,2,2,2,3,2,1,2,2,2,1,44,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,74.25,58.56,92.88,72.66,53.82,79.78,90.5,1,1,0,0,0,0,1,0,0,2,1,1,-1,-1,2,1,1,0,-2,0,0,1,0,0,0,0,0,-1,0,0,1,0,1,0,0,-2,1,2,1,0,11,2,1,1,1,2,1,2,2,1,1,1,2,0,1,2,1,1,1,1,1,1,1,1,1,29,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,71.42,83.47,77.12,51.68,18.16,43.49,91.93,2,0,1,1,0,0,2,2,-1,2,2,1,1,0,1,2,1,1,0,2,0,0,2,2,0,0,1,0,2,2,1,1,2,1,2,0,-1,2,0,1,38,1,0,2,1,1,1,2,3,1,2,1,3,3,1,2,2,2,3,3,1,2,2,2,1,42,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,83.5,47,90.94,72.66,97.62,95.65,91,1,0,2,1,0,1,1,1,0,1,0,0,-1,0,1,1,1,0,-2,2,1,1,0,0,1,-1,0,0,1,2,2,1,2,1,1,0,1,1,1,0,25,2,1,0,2,2,1,3,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,0,40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
0,74.25,70.75,92.88,72.66,34.54,53.29,85.5,1,0,2,-1,0,0,2,0,0,2,2,0,-1,0,0,1,0,0,-1,2,0,0,0,1,2,1,0,1,2,1,2,2,0,0,1,-1,1,2,1,1,26,2,0,1,2,2,1,3,3,2,2,1,3,2,1,1,2,2,3,3,2,2,1,3,2,46,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1,60.09,61.05,25.06,59.25,70.61,72.9,88.5,1,1,1,0,0,2,1,1,0,2,1,2,1,0,2,2,1,0,-1,0,1,-1,0,0,1,1,1,1,1,1,0,1,2,0,1,1,1,0,1,0,30,2,1,1,1,1,1,2,2,3,3,3,3,3,1,2,1,1,2,2,1,2,3,3,3,47,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,97.27,98.41,96.76,80.93,95.71,79.78,94,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,-2,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,7,2,2,3,1,3,1,2,3,2,1,2,3,3,1,2,1,1,2,2,2,2,1,2,1,45,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,72.43,55.84,87.4,80.93,70.61,53.29,90,-1,0,1,0,0,0,2,0,0,2,0,0,-1,1,1,-1,1,-1,-2,2,-2,-2,0,1,1,0,1,2,1,0,0,0,-1,1,1,0,0,1,1,1,10,2,2,0,2,2,0,3,2,2,2,2,0,0,2,2,3,2,3,1,3,3,3,2,1,44,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
1,61.37,34.94,66.85,76.79,53.82,83.75,87.2,1,1,2,2,1,1,0,1,1,2,1,0,1,1,0,2,2,1,0,2,2,-1,1,1,1,1,2,2,1,1,1,1,1,1,1,-1,0,1,1,1,40,1,2,2,1,2,1,3,3,3,2,2,2,2,1,3,1,1,3,2,2,3,2,2,2,48,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
1,74.25,72.78,82.26,59.25,53.82,72.9,93.5,1,0,2,0,1,1,1,1,1,2,1,1,2,1,2,1,1,1,0,1,0,-1,1,1,1,1,2,1,0,1,1,1,1,2,1,1,1,1,2,1,40,2,2,3,1,3,1,2,3,2,2,2,2,3,1,2,1,1,3,3,3,3,3,3,2,53,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,74.25,68.5,48.49,80.93,53.82,91.68,95,1,1,2,0,2,1,2,2,1,2,1,2,0,2,2,2,2,1,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,62,3,1,1,2,1,2,3,3,2,2,2,2,2,1,2,1,1,3,3,3,2,2,3,3,50,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
0,65.83,63.53,77.12,80.93,10.45,63.1,89,0,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,0,-1,0,0,0,-22,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,2,2,2,2,1,41,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,69.19,80.58,35.7,80.93,44.18,33.69,81,1,1,2,-1,0,1,1,2,1,2,2,2,-2,1,2,2,2,0,0,2,2,1,0,1,2,0,1,-1,2,0,1,1,2,2,2,1,2,2,2,0,44,2,0,2,2,2,2,3,1,2,1,1,3,2,1,3,2,2,1,3,2,3,2,3,1,46,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,74.25,83.47,90.94,76.79,34.54,4.24,87,0,0,1,0,-1,1,0,1,1,2,2,0,-1,0,1,0,1,0,-1,0,0,1,0,0,1,1,-1,0,0,1,0,0,1,0,0,-2,2,1,1,0,13,2,3,0,2,2,2,3,2,1,1,1,2,0,1,3,1,2,2,2,3,3,3,3,2,46,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1,71.42,61.05,90.94,51.68,63.45,72.9,88.5,1,1,1,0,0,1,1,2,1,1,1,2,0,1,2,1,2,0,-1,0,2,0,1,0,2,0,1,1,2,1,1,2,2,1,1,0,0,1,1,-1,35,2,1,2,2,2,1,2,3,3,2,2,2,2,2,2,1,1,3,2,2,3,3,2,2,49,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,96.17,98.17,94.82,80.93,44.18,98.81,94.16,0,1,1,1,1,0,1,0,2,2,2,2,1,-1,2,2,2,0,2,2,1,0,0,2,2,0,-1,0,2,2,2,2,2,2,1,-1,1,2,2,2,46,1,2,2,3,3,1,2,3,3,1,2,1,3,0,2,1,2,3,3,3,1,2,3,3,50,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,79.72,72.78,98.7,59.25,53.82,72.9,91.5,0,1,2,1,0,1,2,0,0,2,1,1,-1,0,1,2,1,0,-2,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,-1,0,0,1,0,20,2,0,1,2,2,2,2,3,2,2,1,3,3,2,3,3,1,2,3,3,3,2,2,2,51,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,75.16,76.83,71.99,66.81,70.61,53.29,90.5,1,1,2,0,2,0,2,0,1,2,2,-1,1,0,0,1,2,0,0,2,1,1,0,1,1,0,0,1,2,1,2,1,1,2,2,0,2,2,2,1,41,2,1,0,3,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,2,3,3,3,3,55,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
1,94.48,96.08,99.7,91.97,24.91,87.72,92.5,1,1,0,1,1,1,1,1,0,1,0,1,0,2,1,0,1,0,-1,1,0,2,0,1,1,0,0,1,1,0,1,1,1,0,1,-1,1,0,1,0,24,2,2,2,3,2,1,1,3,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,41,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,92.51,94.81,96.76,66.81,75.28,79.78,89,0,0,2,-2,1,-2,2,2,-2,2,0,-2,-2,2,2,2,-2,-2,-2,0,-1,2,0,2,2,-1,-1,-2,0,1,-2,-2,0,1,2,-2,-1,0,0,-2,-5,2,2,3,3,3,0,1,3,3,2,3,3,3,2,2,2,0,3,3,0,3,3,3,1,53,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,86.26,86.35,66.85,85.06,70.61,87.72,94,-1,1,0,0,-2,-1,1,1,1,1,0,-2,-2,1,0,1,1,0,-2,0,1,1,-1,1,1,-1,-2,1,1,1,1,1,1,0,1,-2,-1,1,0,-1,2,1,3,3,2,3,2,1,1,3,0,3,3,3,0,3,0,2,2,3,1,3,3,3,3,51,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,91.56,90.77,94.82,66.81,70.61,97.87,87.945,0,1,1,0,1,1,1,0,0,2,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1,-1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,24,1,0,2,1,1,1,2,3,3,1,1,2,2,1,2,1,1,2,2,2,3,2,2,1,39,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1,75.16,68.5,90.94,59.25,44.18,83.75,86.5,1,1,1,0,0,0,1,1,0,2,1,-1,-1,1,2,2,2,0,-1,0,2,2,0,2,0,0,0,0,1,1,0,1,2,1,1,-1,1,2,1,0,28,2,2,3,2,2,2,2,2,3,2,2,1,3,2,3,2,2,2,3,1,2,3,3,2,53,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
1,70.3,76.83,54.75,51.68,44.18,79.78,80.63,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,1,1,0,-1,-1,-1,-1,-2,2,2,1,2,2,1,2,2,2,2,2,1,3,2,2,2,2,3,2,2,3,2,2,2,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
0,69.19,63.53,66.85,59.25,34.54,91.68,84.5,2,0,0,1,1,2,2,0,1,1,2,1,1,-1,2,1,1,0,-2,1,0,-2,1,2,0,0,0,0,0,1,1,1,1,1,2,0,1,2,1,1,29,1,2,1,1,2,1,2,2,2,1,0,1,1,0,2,1,1,3,0,1,2,2,2,1,32,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0
1,92.9,90.77,90.94,85.06,89.31,87.72,90.44,0,2,1,1,2,1,2,2,2,2,-1,0,0,0,1,2,0,-1,0,0,-1,0,0,-1,-1,-1,0,0,1,-1,0,1,1,-1,1,0,-1,2,2,-1,16,1,0,1,2,1,2,2,2,3,1,2,3,2,0,3,2,1,3,3,3,2,2,3,2,46,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,68.07,61.05,71.99,72.66,18.16,87.72,89,-1,0,0,0,0,0,0,0,-1,1,0,2,0,0,2,0,0,0,-1,1,1,0,0,0,0,-1,0,0,1,1,0,0,1,0,0,-1,0,0,-1,-1,3,2,0,2,2,1,2,2,3,2,2,3,2,2,2,2,0,2,3,2,2,2,2,3,2,47,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1,68.07,72.78,48.4,66.81,53.82,63.1,91,0,1,2,1,1,1,2,1,1,1,0,1,0,1,2,2,2,0,-1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,-1,0,1,1,0,27,3,1,2,2,2,2,3,3,3,3,2,3,2,3,3,3,3,3,2,2,2,3,2,2,59,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
