success,cet_oapr,english,reading,science,quantitative,abstract,shs_gpa,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,ptotal,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,stotal,bscs,bsit,female,male,abm,gas,humss,stem,he,ict,arts,sports,class_rank_5,class_rank_10,class_rank_20,class_rank_none,highest_honor,high_honor,with_honor,awards_none,class_president,class_vice_president,class_secretary,class_treasurer,class_auditor,class_project_manager,class_pio,class_peace_officer,class_none,school_president,school_vice_president,school_senator,school_board,school_secretary,school_treasurer,school_auditor,school_project_manager,school_pio,school_peace_officer,school_grade_level_rep,school_volunteer,school_none,father_college,father_highschool,father_no_school,father_na,father_fulltime,father_part_time,father_self_employed,father_not_employed,father_emp_na,mother_college,mother_highschool,mother_no_school,mother_na,mother_fulltime,mother_part_time,mother_self_employed,mother_not_employed,mother_emp_na,income_100k,income_50k,income_20k,income_10k,income_below_10k,income_na,laptop_no,laptop_yes,internet_post_paid,internet_pre_paid,s25_teacher,s25_tutor,s25_friends,s25_family,s25_research,s25_leave_it
1,63.6,72.78,25.06,80.93,70.61,20.6,91,1,-2,1,1,1,1,1,1,1,1,0,1,-2,1,2,-2,2,-2,-2,0,0,0,0,0,0,-2,-1,1,1,1,1,2,2,2,2,2,2,2,2,2,24,3,0,2,2,0,0,3,2,2,3,2,0,0,2,0,3,3,3,3,3,3,3,3,3,48,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,76.98,66.01,54.75,80.93,84.63,83.75,86.13,0,0,1,1,1,0,1,1,-1,1,0,1,0,-1,0,1,1,1,-1,1,1,-1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,22,2,3,2,1,3,3,2,3,3,3,3,2,0,0,3,1,1,3,3,1,3,3,3,1,52,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,90.13,96.08,54.75,93.41,44.18,79.78,92.785,1,0,0,-1,1,1,2,0,0,2,1,1,0,-1,1,1,0,0,1,1,1,-1,1,1,1,-1,1,0,1,1,1,1,1,1,1,0,1,1,1,2,26,1,2,1,0,1,3,3,3,3,2,2,2,3,1,2,1,0,3,3,2,3,3,3,3,50,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
1,71.42,63.53,71.99,72.66,70.61,63.1,92,0,-1,2,2,2,1,2,0,0,2,1,1,1,0,2,2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,29,2,0,2,2,1,2,3,2,2,3,2,3,3,2,1,2,2,3,2,3,2,2,3,1,50,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,86.95,88.66,94.82,72.66,44.18,79.78,91,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-80,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,48,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
0,61.37,68.5,30.03,72.66,44.18,53.29,88.5,0,0,2,0,1,0,2,1,0,2,0,2,-2,-1,2,2,2,-1,-2,2,0,1,-1,2,2,0,2,1,1,1,2,2,0,1,2,-2,1,1,2,2,32,2,3,0,1,1,1,3,1,2,2,2,0,3,1,3,1,1,2,2,3,2,3,3,3,45,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,81.43,72.78,66.85,93.41,70.61,79.78,88.5,1,1,2,0,0,1,2,2,1,0,1,1,-1,1,1,0,1,-1,-1,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,-1,0,2,1,-2,18,1,1,2,1,3,1,2,3,2,1,1,0,2,1,3,0,0,2,2,1,2,2,2,1,36,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,90.13,91.83,90.94,66.81,84.63,79.78,91.5,0,0,2,-2,-1,0,2,1,-1,-2,0,0,-2,-2,2,0,1,-2,-2,2,-2,-2,0,2,2,-2,-1,-2,-2,0,0,0,-2,2,1,-2,-1,1,1,2,-9,2,3,2,0,3,1,1,2,1,1,0,0,2,1,3,0,0,2,1,2,3,1,1,1,33,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
1,97.46,97.39,94.82,89.19,93.38,97.87,92.5,1,0,0,0,1,1,1,0,1,0,1,-1,-2,1,0,0,1,-1,-2,0,-1,-1,-1,0,0,-1,-1,-2,-2,1,0,1,0,0,1,-2,1,0,2,-1,-4,1,2,1,1,2,1,2,1,1,1,1,2,2,0,3,2,1,2,2,1,3,2,2,2,38,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,62.48,66.01,77.12,44.12,53.82,26.06,85.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2,3,3,3,3,3,0,0,2,1,2,2,3,2,2,2,3,3,3,53,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,61.37,52.9,54.75,59.25,75.28,53.29,86,0,0,1,1,0,1,2,0,1,0,0,2,0,-1,2,0,1,0,-2,0,-1,1,0,0,1,-1,0,-1,1,0,0,0,2,1,2,-1,1,0,0,0,13,2,1,1,2,3,1,2,1,2,2,2,1,1,1,2,2,1,3,2,2,1,1,2,2,40,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
0,62.48,52.9,42.05,59.25,70.61,83.75,85.5,1,0,-1,1,-1,1,1,0,1,2,0,-1,1,-2,-1,-1,1,-2,0,1,-1,0,1,-2,-1,-2,0,1,2,0,1,0,2,2,1,2,1,2,0,0,10,0,1,1,0,3,0,1,1,1,0,0,1,2,1,2,0,1,1,1,1,2,1,2,3,26,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,78.81,63.53,77.12,93.41,79.96,54.29,89.5,0,0,1,1,-1,1,0,1,1,1,1,1,0,-2,1,1,0,-2,1,1,-2,-2,1,1,1,-2,0,0,0,0,1,1,0,1,1,1,1,1,0,0,11,1,1,2,1,2,0,1,1,1,2,2,1,1,0,1,1,1,1,1,0,0,1,1,1,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
0,62.48,52.9,54.75,76.79,34.54,79.78,92,0,0,0,0,0,0,1,1,0,1,0,0,-1,1,0,1,1,-1,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,2,1,1,2,0,1,3,3,3,2,1,0,3,1,2,1,1,2,2,2,2,1,3,2,41,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
0,80.63,89.71,82.26,44.12,34.54,72.9,90.5,1,2,2,-2,1,2,2,1,0,2,1,2,-2,-1,2,2,2,0,-2,2,2,2,-1,2,2,1,-1,2,2,1,2,2,2,0,1,-2,-1,1,1,1,36,3,1,2,2,2,2,2,2,2,1,2,2,1,1,2,0,1,3,2,2,3,3,3,2,46,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,73.34,66.01,54.75,80.93,75.28,72.9,93.5,0,1,2,1,1,0,0,-1,0,2,1,1,-1,0,1,2,1,0,-1,0,-1,0,-1,1,1,-1,-1,0,1,0,1,1,-1,2,2,-2,0,-1,0,2,13,2,0,1,2,2,1,2,3,3,2,2,0,3,0,2,0,1,2,2,2,3,3,3,3,44,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
0,69.19,58.56,66.85,59.25,79.96,72.9,91,1,0,2,-1,1,0,2,2,0,2,0,1,0,2,2,2,2,-1,-2,1,0,0,1,2,2,0,0,2,2,0,2,0,1,1,2,-2,1,1,2,0,33,2,2,2,3,3,1,3,3,3,2,3,3,3,2,3,3,3,3,3,2,3,2,2,2,61,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,70.3,72.78,66.85,51.68,70.61,53.29,91.165,-1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,-1,1,0,-1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,14,2,2,2,1,0,1,3,3,2,2,2,0,3,1,2,1,1,3,2,2,2,2,2,1,42,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,68.07,49.95,61.11,91.97,53.82,72.9,86.5,0,0,1,0,-1,0,2,1,0,2,0,1,0,1,0,0,-1,1,0,1,0,0,0,0,2,0,0,0,2,0,1,0,1,2,0,1,-1,1,0,1,18,2,1,0,1,1,0,3,3,2,2,2,0,3,1,2,1,0,3,2,1,3,2,2,2,39,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,79.72,74.8,66.85,72.66,89.31,72.9,89.5,1,1,1,0,-1,-1,0,0,0,1,-1,0,0,0,2,0,0,-1,-1,0,0,-1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,6,2,2,2,2,2,2,3,2,1,2,2,3,3,2,3,2,2,2,2,3,1,3,3,3,54,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1,79.72,82.02,82.26,80.93,70.61,26.06,96.19,-1,1,1,0,1,1,2,1,0,2,1,0,-2,2,2,1,0,0,-2,1,1,2,0,2,0,0,2,0,0,0,1,0,0,2,0,-2,2,-1,1,0,21,3,0,0,2,1,2,3,2,3,3,2,1,2,2,0,2,2,3,2,1,3,3,2,1,45,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,95.98,91.83,96.76,85.06,94.54,97.87,95,-2,0,0,-1,-1,-1,0,-1,-1,0,0,-1,-2,-1,-1,0,-1,-2,-2,0,-1,-1,-2,-1,-1,-2,-1,-1,-1,-1,0,-1,0,-1,-1,-2,-1,-1,0,-1,-37,1,1,0,1,0,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,26,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,90.13,83.47,82.26,96.28,70.61,91.68,94.5,1,0,1,0,0,0,1,0,0,1,1,1,-1,0,1,0,1,0,-1,1,0,2,0,2,2,0,0,0,0,0,1,0,1,0,1,-1,0,-1,0,0,14,2,1,0,2,1,1,2,3,3,2,2,3,3,1,2,1,2,3,1,3,2,2,2,1,45,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
0,99.86,99.85,92.88,99.87,98.63,98.81,88.8,1,0,1,-1,1,1,1,2,1,-1,1,0,-1,-2,-1,0,2,1,2,2,1,0,0,0,0,0,1,-1,1,1,1,0,0,2,1,1,2,2,2,2,26,1,2,1,2,3,3,2,2,1,1,1,1,1,1,3,2,1,3,2,2,2,1,3,3,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
1,97.46,98.65,87.4,96.28,84.63,91.68,83.025,1,1,1,1,1,1,1,2,1,1,1,0,0,1,1,1,1,0,0,1,-1,-1,1,1,0,0,1,1,1,1,1,1,0,1,2,0,0,2,1,0,29,2,0,0,2,0,2,2,3,3,1,1,0,2,1,2,1,2,3,2,1,3,2,3,3,41,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,84.19,78.85,71.99,89.19,84.63,72.9,88.5,0,-1,1,0,1,0,2,2,0,2,1,1,-1,0,2,2,2,0,0,2,0,2,0,2,2,0,2,0,2,0,1,2,0,2,1,-1,0,0,0,2,33,3,0,2,2,1,1,3,3,3,2,3,2,2,2,0,2,3,3,3,3,3,3,3,2,54,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
0,70.3,58.56,82.26,85.06,53.82,43.49,89.465,0,0,0,-1,0,1,1,0,0,2,0,0,-1,1,2,1,0,-1,-2,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,-1,0,1,1,1,12,3,2,2,1,2,1,2,3,3,2,2,3,3,2,2,2,2,3,3,2,2,3,3,2,55,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,72.43,52.9,92.88,93.41,10.45,79.78,91.5,1,0,0,1,0,0,1,0,-1,0,-1,1,-1,0,0,0,0,0,-2,0,0,1,0,0,0,-1,0,1,0,-1,-1,-1,0,0,0,-2,-1,-1,0,0,-7,3,1,1,2,2,1,3,1,1,2,1,2,2,2,3,2,1,2,1,2,2,3,1,1,42,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0
0,73.34,80.58,77.12,80.93,14.31,43.49,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0
0,61.37,55.84,66.85,72.66,34.54,53.29,92.5,0,1,0,2,0,-1,-1,1,0,2,-1,2,2,1,2,2,2,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,-1,1,0,0,27,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,2,2,2,1,2,2,1,27,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
1,77.9,68.5,66.85,66.81,93.38,72.9,91.58,1,-1,0,-1,-1,-1,1,1,-1,1,1,1,-2,-1,-1,2,-1,1,-2,0,-1,-1,0,-2,-1,0,0,-2,-1,0,0,-2,1,-1,0,0,-1,0,0,-2,-16,2,0,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,37,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
0,90.6,93.41,90.94,91.97,70.61,43.49,88,1,0,2,0,-1,-2,2,1,0,2,2,0,-2,0,0,1,2,0,0,0,0,1,-1,2,2,0,0,-1,1,1,1,0,1,0,2,-2,1,1,0,-2,15,1,0,0,3,1,1,3,2,1,0,0,3,2,1,0,0,1,2,3,3,2,1,2,2,34,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
0,75.16,72.78,35.7,59.25,93.3,79.78,90.5,1,0,0,1,0,1,0,0,0,2,2,2,1,0,0,2,1,0,0,1,0,0,0,1,0,0,-1,1,1,1,1,0,1,2,0,0,-1,1,1,2,24,2,0,1,2,0,0,3,2,3,2,1,1,2,1,3,3,3,1,3,2,3,2,2,2,44,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
1,84.88,82.02,66.85,80.93,79.96,87.72,94.5,0,0,-2,0,0,0,-2,0,0,-2,-2,0,0,0,-2,-2,-2,0,0,-2,0,-2,-1,-2,-2,0,-2,-2,0,0,-2,0,0,-2,0,-1,-1,-1,0,-2,-36,2,0,0,2,1,1,2,2,2,2,2,0,1,1,0,1,2,1,1,1,1,2,2,1,30,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,76.07,55.84,87.4,89.19,63.45,79.78,90,0,0,1,0,0,0,2,1,1,1,0,1,-1,1,1,1,1,0,-1,1,0,1,-1,0,0,0,0,1,0,0,1,0,0,1,0,-1,0,0,1,1,14,3,1,1,2,1,1,2,3,3,3,3,3,3,2,2,2,2,3,2,2,3,3,3,2,55,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,81.43,89.71,77.12,66.81,44.18,53.29,92,0,1,2,0,1,1,2,1,0,2,1,1,0,2,2,1,1,-1,-2,2,0,0,0,0,0,-2,1,2,1,0,0,0,0,2,2,-2,0,0,1,2,24,2,0,0,3,0,0,3,3,2,2,2,2,2,2,3,1,1,3,2,2,3,3,3,3,47,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,80.63,84.91,77.12,80.93,34.54,63.1,90.1,1,1,0,1,0,0,1,0,1,1,1,0,-1,1,0,1,0,-2,-2,1,1,0,0,0,0,-1,0,0,1,0,1,0,2,0,1,1,-1,1,1,0,12,1,1,2,2,2,2,2,2,3,2,2,2,2,2,3,1,1,2,1,2,2,1,2,2,44,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,60.09,47,30.03,76.79,70.61,79.78,92,0,0,0,-1,0,-1,0,0,0,0,0,-1,-1,-1,0,-1,0,-2,-2,0,0,-1,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,-15,2,1,2,1,1,0,1,2,2,1,2,1,1,0,1,1,1,2,2,2,2,2,2,2,34,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
0,86.26,91.83,77.12,66.81,44.18,87.72,83.655,0,1,1,-1,0,0,2,1,1,1,0,0,-1,1,2,0,1,1,-2,1,-1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,-2,0,2,1,1,21,2,2,1,1,1,1,3,3,3,2,2,3,3,2,3,2,2,3,3,2,3,3,3,3,56,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
0,78.81,70.75,92.88,80.93,53.82,63.1,91.5,0,-1,1,0,0,-1,1,0,0,2,1,2,0,0,0,2,2,0,0,1,0,0,0,1,0,-1,1,0,0,0,2,1,0,0,1,-1,-1,1,0,0,14,2,1,1,1,1,1,3,3,2,2,2,2,2,2,3,1,1,2,3,2,3,3,3,2,48,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1,62.48,61.05,35.7,66.81,84.63,33.69,91.5,-1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0,1,1,15,1,1,1,2,2,2,2,3,3,2,3,3,3,1,2,2,2,3,3,2,2,2,3,2,52,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
